time_elapsed,alpha,beta,rho,eta,gamma,success,cost,rmse_w,rmse_iv,mae_iv,n_obs,n_left_put_otm,n_right_call_otm,n_atm,flag_unbalanced_smile,message,tte_min,tte_max,moneyness_min,moneyness_max
784,-3.0887597023293862,1.2727059333675625,-0.7651916159921359,0.9240207856515096,0.50226519821384,True,3.363382438762445e-05,0.0007346647148512794,0.002510964456171983,0.0015078108475693704,230,94,81,55,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.8109589041095893,-0.2088635257544794,0.1889896644865882
785,-3.0844258423535664,1.2809526122535733,-0.777624902117565,0.8835950006418507,0.5129167450801773,True,3.0787162894242943e-05,0.0006307941584013294,0.0031077669020115545,0.0018174251404360505,233,99,83,51,False,`gtol` termination condition is satisfied.,0.0465753424657534,2.808219178082192,-0.211708769281561,0.1861140271628569
786,-3.07467549698646,1.274244635087356,-0.7584625586654475,0.9527097525800601,0.49324107800500006,True,1.816247998225126e-05,0.0005458443330802317,0.002337827499405168,0.0013163168084998579,229,92,84,53,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.8054794520547945,-0.2067058164895003,0.1915271559197238
787,-3.1174535499676366,1.28878511596209,-0.7579774565662073,0.936614175427188,0.5002312230437849,True,4.036115481823839e-05,0.0007590679430766195,0.0033181287841849002,0.001953855682773738,227,94,80,53,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.802739726027397,-0.2139306437475918,0.1994753681979025
788,-3.097346242781117,1.286763612002194,-0.7693281762826965,0.9029107368650946,0.5071101448494892,True,1.68009045569397e-05,0.0005354830803916512,0.0031125612847978878,0.0014719479097691623,225,91,81,53,False,`gtol` termination condition is satisfied.,0.1342465753424657,2.8,-0.209846308352688,0.188837864336503
791,-3.0694593684386455,1.2753395283435742,-0.7758170468040536,0.8844207253386642,0.5125025928889151,True,2.498550013676208e-05,0.0005997605274941942,0.0031578037978607885,0.0016569527369446574,227,92,84,51,False,`gtol` termination condition is satisfied.,0.1260273972602739,2.791780821917808,-0.2061359488836326,0.1917207114718811
792,-2.9798260810899104,1.2451312739600826,-0.7750927750329359,0.8594240390332522,0.5280423005993239,True,4.12995042200279e-05,0.0007135278774082147,0.0027074149298425623,0.001731182875362079,222,87,83,52,False,`ftol` termination condition is satisfied.,0.1232876712328767,2.789041095890411,-0.189608118453684,0.1991908139300991
793,-3.0188525521398946,1.261380940700545,-0.7742946007247097,0.8922421010593102,0.5112196742045425,True,2.056107543648919e-05,0.0005889987664682853,0.002518059734136483,0.0014138434181486775,223,90,86,47,False,`gtol` termination condition is satisfied.,0.1205479452054794,2.786301369863014,-0.1981230087290324,0.1913194123273582
794,-3.067383126495776,1.283411170046139,-0.7742054122935543,0.8862170004398999,0.5165870878787674,True,2.0944204636483453e-05,0.0006093538581447221,0.003048443985112515,0.0015663598711508563,222,88,79,55,False,`gtol` termination condition is satisfied.,0.1178082191780822,2.783561643835617,-0.2076897727588132,0.1903642536914324
795,-3.1083317688298555,1.2913158683753567,-0.7794863432540556,0.8973607551380879,0.5045422160063333,True,2.1444224245279023e-05,0.000633315994038456,0.0029592679384756004,0.001631238183366795,222,94,79,49,False,`gtol` termination condition is satisfied.,0.1150684931506849,2.780821917808219,-0.2127183173782371,0.1852583061438086
798,-3.1341214935345523,1.3013296821407045,-0.7779421696333886,0.8723617142999257,0.513630686478874,True,1.8110563052113483e-05,0.0005683780281564808,0.0031118093300086533,0.0016079003658641062,218,92,77,49,False,`gtol` termination condition is satisfied.,0.1068493150684931,2.772602739726028,-0.2122024615687425,0.185371892752788
799,-3.2081802351159796,1.327566732321301,-0.7520086169196113,0.9087997403650757,0.5080445326205663,True,1.9167867056673036e-05,0.0006020186912918209,0.0023283265740942686,0.0014149645533502967,225,95,76,54,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.76986301369863,-0.2301715971465969,0.1974278933764726
800,-3.1571205238647426,1.303575294730771,-0.7532824462369989,0.9168624352828546,0.5026009725991325,True,2.2728668146642776e-05,0.0006240361934705898,0.002477295889893989,0.0014867927488740006,229,95,78,56,False,`gtol` termination condition is satisfied.,0.1013698630136986,2.767123287671233,-0.2286310747812997,0.1981394523975919
801,-3.173306110449675,1.3084088402352336,-0.7431342000784017,0.9190997447865533,0.5034165315175702,True,2.7342987611481958e-05,0.0007013871475909114,0.0026498236117611863,0.0015771219691970977,226,98,74,54,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.7643835616438355,-0.233908412489093,0.1931681918151326
802,-3.1779735609819597,1.317136608470665,-0.7342755719969503,0.9170229231862675,0.51205786673117,True,2.826869130292307e-05,0.0007423903072577068,0.003519393284826167,0.001791581070996468,227,100,75,52,False,`gtol` termination condition is satisfied.,0.0958904109589041,2.7616438356164386,-0.2355412041793078,0.191803353300574
805,-3.205634654874102,1.3225084630934725,-0.7263713880476481,0.9425325950713819,0.5006494483085248,True,3.11635175173012e-05,0.0007196025663868405,0.002611457675741872,0.0016114092442553881,287,126,97,64,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.7534246575342465,-0.2346925550316474,0.1901354025437484
806,-3.197043043114991,1.3114923233246212,-0.7298565495183178,0.9440506827469378,0.49757057520479125,True,4.176806442254688e-05,0.0007334246349147549,0.002705296289139994,0.0017361628398754653,284,125,95,64,False,`gtol` termination condition is satisfied.,0.084931506849315,2.750684931506849,-0.2317114729689874,0.1933252357952953
807,-3.240334848155391,1.318334474936813,-0.7283844520429847,0.9782582184612136,0.48475355893041766,True,5.939771644103828e-05,0.0009153348216312848,0.002534997568736667,0.001756840427476095,281,123,94,64,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.747945205479452,-0.2300989387104931,0.1945584271429079
808,-3.2360281681152347,1.3007156444941987,-0.7447615977887938,0.9353970683404835,0.4946308285833301,True,3.497809175337086e-05,0.0007258184545509743,0.002490490326974688,0.001639546463049198,281,115,98,68,False,`gtol` termination condition is satisfied.,0.0794520547945205,2.745205479452055,-0.2234573157388048,0.1998824385001088
809,-3.2879521977378032,1.3190054709336436,-0.735880259229209,0.9720008264261342,0.4867898946283088,True,4.427265445707324e-05,0.0007200995349638462,0.002422390184993897,0.0016069985408282807,279,118,97,64,False,`gtol` termination condition is satisfied.,0.0767123287671232,2.742465753424657,-0.2279797109809545,0.1975386014038158
812,-3.3732099802605564,1.344351143665228,-0.7112022641251394,1.0443969826122728,0.473453414280709,True,5.7508070982897016e-05,0.000954126074391887,0.0028856921645212517,0.001939099773538992,267,116,85,66,False,`gtol` termination condition is satisfied.,0.0684931506849315,2.734246575342466,-0.2423280264692109,0.1945332031902863
813,-3.32515812859558,1.3170137321466238,-0.7364054886956114,0.9699150158050439,0.4850870319750337,True,2.7467338349648364e-05,0.0006769671875406638,0.0024376541216393024,0.001496140124138646,273,120,91,62,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.7315068493150685,-0.236509056764632,0.1890111720577663
814,-3.31824166116131,1.3085827187999426,-0.744997150686089,0.9238189069811963,0.5005491339316711,True,2.0036425888248197e-05,0.0006091332916337484,0.002527424535622446,0.0015130893448762218,274,116,94,64,False,`gtol` termination condition is satisfied.,0.0630136986301369,2.728767123287671,-0.2319152301472121,0.1937544471722419
815,-3.319500152890988,1.2970353290252992,-0.7561552674475407,0.8988960990943083,0.5057306597008213,True,3.2027360820615834e-05,0.0008124380598897455,0.0022887433912661933,0.0014353558642724148,273,121,93,59,False,`gtol` termination condition is satisfied.,0.0602739726027397,2.7260273972602738,-0.2966037319055612,0.1945168207810971
816,-3.3337879546102505,1.3077635147898705,-0.7309006943801246,0.9328987186489192,0.5034738721032395,True,3.0488412156524198e-05,0.0006734333114169128,0.002395651032366697,0.0014363949695357222,272,118,92,62,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.723287671232877,-0.2342948888961824,0.1909284129460463
819,-3.350821130430919,1.308574755694425,-0.717460562652348,0.9712351208063867,0.4957221501070549,True,3.163356560064537e-05,0.0009179995686047067,0.00287734804514499,0.0017112723186384023,266,114,86,66,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.7150684931506848,-0.2412538577990409,0.1970403833886266
820,-3.331495110106544,1.3038895352942423,-0.7407208928259077,0.9375722011306166,0.49679238524503055,True,2.79268490694273e-05,0.0007030822153556498,0.002433155723729336,0.0014687878653035097,270,116,88,66,False,`gtol` termination condition is satisfied.,0.0465753424657534,2.712328767123288,-0.2382697583068952,0.1995449717548865
821,-3.270393184847164,1.2777442632784215,-0.7400078249618479,0.9225263928721457,0.5021966973321926,True,6.675625570551974e-05,0.0008205631796019033,0.002475823086614179,0.0015683811018432573,269,115,92,62,False,`gtol` termination condition is satisfied.,0.0438356164383561,2.7095890410958905,-0.2274148879872596,0.194903138136138
822,-3.2430640419490193,1.2652040465137815,-0.7411705895784282,0.9506598059439634,0.492390118857866,True,4.1808538617498926e-05,0.0008479054517354325,0.002327798901700196,0.0014630330971746443,266,109,89,68,False,`gtol` termination condition is satisfied.,0.0410958904109589,2.706849315068493,-0.22534634280671,0.1968804551773325
826,-3.1628064634427666,1.2293488464244584,-0.7643822345476319,0.9149391516873101,0.49595407493998045,True,3.420811231743215e-05,0.0006741910450283327,0.002882535526172106,0.0016321992394787432,265,111,96,58,False,`gtol` termination condition is satisfied.,0.1068493150684931,2.695890410958904,-0.2139175767392289,0.1961863309466727
827,-3.066751272689999,1.2035080271151601,-0.7715665445346748,0.9311804102449328,0.4880809497572837,True,3.485340261498845e-05,0.0007228908805220726,0.003166823803371067,0.0016916436738199714,264,107,99,58,False,`gtol` termination condition is satisfied.,0.1041095890410958,2.6931506849315068,-0.2056834568917109,0.194085216883105
828,-3.066832821797039,1.2018094676145663,-0.7779045777635226,0.9230978661163647,0.48805987623100583,True,4.0486422542527475e-05,0.0007448790738790886,0.002764945682223214,0.0016022891780281573,263,105,98,60,False,`gtol` termination condition is satisfied.,0.1013698630136986,2.6904109589041094,-0.2106587769069454,0.1888964157555876
829,-3.1752370567591806,1.2535139973251992,-0.7507559533499077,0.964314923777801,0.48840250447392664,True,4.482602176885044e-05,0.0008342118112060704,0.0020733836356638218,0.0014525196757495407,261,110,89,62,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.6876712328767125,-0.2217060067218457,0.1923665597234255
830,-3.070709475932541,1.2085657895359159,-0.7432766439267425,0.9685184777294981,0.48663671134936304,True,2.515608253207332e-05,0.0006464207401308568,0.0021789266259592275,0.0013013517689796207,262,105,97,60,False,`gtol` termination condition is satisfied.,0.0958904109589041,2.684931506849315,-0.2108262847272282,0.1889240619112728
833,-3.067124393366976,1.2167466554729334,-0.7514787467202128,0.9506390517613822,0.4882253633756758,True,2.276646843475993e-05,0.0006698842467999239,0.0031577038960632336,0.0015567840789930698,259,104,95,60,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.6767123287671235,-0.2056487982104222,0.1891039230700455
834,-3.141023865991862,1.251065937479546,-0.7421261834851313,0.9650959990321673,0.4877965737124628,True,2.659970563628133e-05,0.0007360124832066177,0.002634153100971748,0.0014160165449962736,259,108,92,59,False,`gtol` termination condition is satisfied.,0.084931506849315,2.673972602739726,-0.220245625591482,0.1946123523062965
835,-3.120382462867383,1.2451517257203448,-0.7626006706879499,0.9194881773996761,0.49558357932360764,True,4.636837062425108e-05,0.0008190091386359288,0.0028575373939843805,0.0016978495229941738,257,109,92,56,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.671232876712329,-0.2166615681599739,0.1979163582705129
836,-3.1041831441980907,1.243114281411519,-0.7544053078040962,0.9503881398483078,0.48820667478448765,True,4.230764455130629e-05,0.0008759683124501857,0.0026675091466216556,0.0016242626270024099,258,106,92,60,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.6684931506849314,-0.2119434824724657,0.1984018888333289
837,-3.1364380228948567,1.260072444142013,-0.7635573088905808,0.9355735590265837,0.4884227706312055,True,2.467971853548415e-05,0.0006646648221384781,0.0018308437296738706,0.0012453009332254702,254,103,91,60,False,`gtol` termination condition is satisfied.,0.0767123287671232,2.665753424657534,-0.2137629669111469,0.1971943179732458
840,-3.0792027180125054,1.2451426593462518,-0.7782997151441607,0.96281794173034,0.47512061717557924,True,2.5311344440557228e-05,0.0005023924998263137,0.003003307641980355,0.0014850804751971205,278,110,100,68,False,`gtol` termination condition is satisfied.,0.0684931506849315,2.6575342465753424,-0.2048685542553761,0.1910999668869132
841,-3.1197929323207405,1.2643252125024642,-0.78110576228752,0.9653138253363086,0.4716968831786093,True,3.839336573201926e-05,0.0006662963486198238,0.0025707116761929136,0.001553301444928047,269,111,96,62,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.654794520547945,-0.2100817368562629,0.1852089371901898
842,-3.1972562296510416,1.3055114168673956,-0.7783069788246872,0.9610993699275022,0.47828055398722163,True,2.875577142704391e-05,0.0005734042247519359,0.0019459333904374191,0.0011040309142219464,263,110,89,64,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.652054794520548,-0.22228772885476,0.1924721342225092
843,-3.2458328921248527,1.3097101222843068,-0.7811297610110413,0.9559687528841974,0.47683929598062297,True,2.9016867067322327e-05,0.0006250824617531844,0.002649990096860134,0.0014827638633291965,268,113,89,66,False,`gtol` termination condition is satisfied.,0.0602739726027397,2.649315068493151,-0.2294763062418872,0.1964905371630534
844,-3.248754862288041,1.3031471218688324,-0.7728153861655767,0.983123486393252,0.47126621133449215,True,3.1479747999244136e-05,0.0006690549896685773,0.0025768132652208005,0.0014936144863149346,269,115,88,66,False,`gtol` termination condition is satisfied.,0.0575342465753424,2.646575342465753,-0.230487401892368,0.1960746955439788
847,-3.2342932235609805,1.2871960458460292,-0.7815879894486603,0.946889709419811,0.47990781459576665,True,2.3673129274979985e-05,0.0005604043316487065,0.0024582059166977388,0.0013084567111223402,262,111,89,62,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.638356164383562,-0.2270672748288073,0.1974042437851216
