,Pers|global,HAR|global,HAR-J|global,HAR-CJ|global,Pers|1M,HAR|1M,HAR-J|1M,HAR-CJ|1M,Pers|3M,HAR|3M,HAR-J|3M,HAR-CJ|3M,Pers|6M,HAR|6M,HAR-J|6M,HAR-CJ|6M,Pers|1Y,HAR|1Y,HAR-J|1Y,HAR-CJ|1Y,Pers|2Y,HAR|2Y,HAR-J|2Y,HAR-CJ|2Y,HAR-J|global|WF
2019-08-13,-5.117078102531838,-4.913718101848856,-4.9903448098121395,-4.984857292948239,-4.7739671011955185,-4.5811300205304475,-4.565574748587298,-4.65604474751332,-4.993396297078302,-4.7767437094324325,-4.8485164908170555,-4.851089755892429,-5.181397509958741,-4.971268543185388,-5.07618043659644,-5.0323931993874,-5.4608670506573915,-5.280454850974825,-5.43433557873831,-5.3261977053207605,-5.899381563311311,-5.771157671339237,-5.9200818041153145,-5.796169183082089,-4.966247836089033
2019-08-14,-5.043436946809721,-4.711234769578237,-4.770702342771281,-4.416571349958239,-4.709025213269274,-4.39174737440143,-4.3778828296065075,-4.503943896122554,-4.9170188619821795,-4.571298215211009,-4.628104512313959,-4.268142381574665,-5.102391928443958,-4.773251084374775,-4.837506484580411,-4.551660123251267,-5.378078536738597,-5.0902750175268805,-5.2411969720533795,-5.154966047256606,-5.800330153874948,-5.573836491209867,-5.719433148678001,-5.609048476454326,-4.774312100641842
2019-08-15,-5.04366145856168,-5.026170064390135,-5.083591651971179,-4.506101006921931,-4.709170422804934,-4.693635439218036,-4.681289430956369,-4.54439874018147,-4.917231880092181,-4.87806555233753,-4.93280364964783,-4.3595007120796545,-5.102701459073768,-5.040717320698655,-5.104413854344497,-4.643012780403211,-5.378495157347192,-5.308590328833151,-5.460285744877099,-5.193602395309824,-5.800681360709841,-5.7134977797074,-5.864127895899971,-5.637822412517414,-5.0851462970908745
2019-08-16,-5.031007305273212,-4.787535043653044,-4.846109934850106,-4.449716397046397,-4.697221285341069,-4.463038685480744,-4.449760621432882,-4.516559194939694,-4.903762133362967,-4.646586286573749,-4.702494857516434,-4.3017588823119,-5.090237903608249,-4.842156447806984,-4.90582280544571,-4.591419230541293,-5.365066649834488,-5.1374852583187565,-5.287678831787917,-5.166780989317256,-5.789673992059296,-5.604766102860834,-5.750712294641597,-5.616204394414581,-4.849304151313326
2019-08-19,-5.0232286864970765,-4.8354531537453305,-4.893602457021909,-4.509401071250535,-4.690104397202833,-4.5119199000877925,-4.49886333717129,-4.541602052814991,-4.895769653519115,-4.693838688841002,-4.749335440759399,-4.361116075386436,-5.081941202350097,-4.882092597788281,-4.94536556556657,-4.65045955033623,-5.356749091834183,-5.172975877602434,-5.322444721741276,-5.188465624296623,-5.780836053644394,-5.6261967393430545,-5.771576255885816,-5.6312930430399195,-4.896305623931821
2019-08-20,-5.020837792811671,-4.9072567060370815,-4.965076828230114,-4.6121774245713745,-4.688003437669638,-4.588373570262843,-4.575525923979753,-4.574701312833571,-4.893690578978009,-4.770324439867999,-4.825479815666972,-4.46899668166652,-5.079664764944386,-4.9464849897890035,-5.00952512173711,-4.7620263102339315,-5.353838676541455,-5.220871167567854,-5.3697784973583715,-5.222756838923948,-5.772652137354094,-5.644942361483645,-5.789307254746269,-5.6514419335755095,-4.966959208732794
2019-08-21,-5.012064589108023,-5.036980085764942,-5.095120120945149,-5.086346711135387,-4.678098453057543,-4.67652469950646,-4.662849019283595,-4.739566957814914,-4.885506907753931,-4.911447136645877,-4.967053130278399,-4.961425864436193,-5.071879568852068,-5.112871912898658,-5.175189004873821,-5.149660289781146,-5.346806072294657,-5.39151691954693,-5.537137469891477,-5.416086764360387,-5.766370585454134,-5.812780396141801,-5.952909536023789,-5.825916356201303,-5.093739009468492
2019-08-22,-5.00961738105377,-5.048123325309417,-5.105878682060085,-5.060666249884161,-4.674319834728601,-4.670387726414633,-4.657080524535134,-4.706119054778663,-4.8833645679874484,-4.928381911493293,-4.983581900218662,-4.938998971249191,-5.0706190491111185,-5.134895765262189,-5.197130409460184,-5.13227948711538,-5.3465398580270165,-5.413665959928518,-5.559677096932223,-5.404237285819163,-5.7681127892657855,-5.841867571040083,-5.9838168293592515,-5.822507264629306,-5.10484239844795
2019-08-23,-4.982888414967426,-4.89230010351249,-4.9496643101450575,-4.982141273744808,-4.656525509541503,-4.585010424582191,-4.571882430768216,-4.671812450196517,-4.857017656990186,-4.769761387139211,-4.824699162062335,-4.862081549690277,-5.039714904263674,-4.955194651331958,-5.016730811586278,-5.030165910634711,-5.303177586068552,-5.205969119058458,-5.3506949796797,-5.26524237446121,-5.689948500166977,-5.566342390729913,-5.70471808382237,-5.602533119695966,-4.950774936563989
2019-08-26,-4.982239620607195,-5.029581967976384,-5.086088946353603,-5.007847065265768,-4.65633914001038,-4.7185285069509595,-4.705974324079442,-4.700325888150711,-4.856094972124447,-4.9028068060439605,-4.956892656513095,-4.8893089074825316,-5.038798331714357,-5.069036943898317,-5.130294076377046,-5.055448812640148,-5.30195319016827,-5.28864839163937,-5.433538910337501,-5.281846429172349,-5.688695240170263,-5.619265968919085,-5.7596471502453355,-5.610738662934376,-5.086208639583739
2019-08-27,-4.9794839914357905,-4.997090956488102,-5.053711809065877,-5.0031731649233615,-4.654545878864146,-4.686342914547622,-4.6736629867431665,-4.696273895556323,-4.853253329248275,-4.874642578414066,-4.928816342207284,-4.884073127570083,-5.03556740204909,-5.044043764413876,-5.105237568000665,-5.051143813474804,-5.297512390347454,-5.265247359479504,-5.4098301152404025,-5.275266713060207,-5.681894100011492,-5.599953310703244,-5.739244650132927,-5.606007984929858,-5.054079218370437
2019-08-28,-4.96855758197604,-4.931938073438333,-4.988526311923615,-4.98496814355214,-4.6414795843851335,-4.594780312667706,-4.582074246320444,-4.668469431404553,-4.842475953524684,-4.806503473741534,-4.86068867492946,-4.862909179405348,-5.025643152455486,-4.996481039158521,-5.057421644191794,-5.035182854446166,-5.291726973752564,-5.264730065468508,-5.408888356137343,-5.2779972641348225,-5.680336007505391,-5.63371861088447,-5.773695787154392,-5.618968946016845,-4.989578970333314
2019-08-29,-4.963048968779488,-4.936629469415582,-4.992847820503716,-4.967844119584858,-4.636560254320517,-4.619340988094505,-4.606976291065689,-4.660393745993358,-4.836826107643585,-4.807570940361806,-4.861385108282268,-4.842699159867258,-5.019736362987933,-4.985166761024438,-5.0459286653025455,-5.011266782404554,-5.285656816917256,-5.236106182218918,-5.380172389416649,-5.254514467148224,-5.673022924848511,-5.589057266432048,-5.727860139277273,-5.596808257697188,-4.994187478251925
2019-08-30,-4.967446997652251,-5.1107793165816755,-5.166999078777033,-5.10906103678992,-4.64100859854507,-4.736630429031768,-4.7240275688765045,-4.751464208059865,-4.840666952581332,-4.990167197202585,-5.043941003745011,-4.987455984653914,-5.023996035514403,-5.182120092591248,-5.242553341196076,-5.1742431181749335,-5.290898235549264,-5.462900800734073,-5.604664322310129,-5.4567828500119155,-5.678912788062824,-5.843835773501765,-5.978635118508536,-5.841674848403429,-5.165465883072578
2019-09-03,-4.969806376710093,-5.087585571949181,-5.143975495286182,-5.0984241503249095,-4.644274213927257,-4.732696439555534,-4.720070965144736,-4.743912861883885,-4.842562767185323,-4.962803855640634,-5.016771606963618,-4.97786737223096,-5.025701337953916,-5.149173100765718,-5.209741699178736,-5.161551476162043,-5.2923170461544045,-5.430018864325147,-5.5719432837251,-5.4421943439329175,-5.678809306238,-5.8055060585573575,-5.940217719948416,-5.815380532016243,-5.1426740625108796
2019-09-04,-4.960173522345004,-4.994517709336835,-5.050875539615544,-5.04938956949426,-4.634045155799868,-4.623994424177428,-4.611419488088863,-4.690686246063507,-4.833353957139451,-4.871818412892231,-4.925782591764071,-4.929066862243918,-5.01666496174158,-5.075919254228959,-5.136333025729075,-5.117330863485968,-5.283297157431042,-5.379197273177615,-5.5209090964497705,-5.408088131299296,-5.670574907030361,-5.791015538640302,-5.925181196963708,-5.805023900582047,-5.050814295177159
2019-09-05,-5.057096720330396,-5.107170709764582,-5.179147574912557,-5.1321494919720925,-4.72836208680875,-4.75783795228927,-4.769436711097339,-4.785969894526573,-4.93413798271088,-4.982510509256165,-5.050030291693181,-5.013339422695119,-5.116570732346573,-5.168922357273542,-5.267748706574318,-5.193523066740585,-5.376361610322687,-5.436573219044717,-5.401539141604369,-5.453725922835809,-5.746457847550009,-5.816319653864551,-5.783859040210889,-5.823286585268407,-5.154106476108622
2019-09-06,-5.087511026398409,-5.23439842770896,-5.307015054827293,-5.19898585741436,-4.757244416756792,-4.934123598973424,-4.945575682067111,-4.851425096017754,-4.965764082212624,-5.12264457185638,-5.190696281146371,-5.084974199811148,-5.147251847250237,-5.276776826876612,-5.376457707869725,-5.261081111147346,-5.407413047434137,-5.508567663280235,-5.474812810293834,-5.510112972562352,-5.778295888064224,-5.855237148900482,-5.82399923008334,-5.863708835128735,-5.280083452366577
2019-09-09,-5.087792195909557,-5.312562796636088,-5.384797391860666,-5.2236110923702315,-4.7573563632758455,-4.93359572598305,-4.94478099574451,-4.87827513300399,-4.966170379448775,-5.206981473995096,-5.274577124787839,-5.108046272803407,-5.147684939364939,-5.389340110104315,-5.488795189633842,-5.282518819468985,-5.407772487120655,-5.634742423972784,-5.601507768852247,-5.529316136696465,-5.778643713190856,-5.943209969176916,-5.9151648178351355,-5.881637249584385,-5.351480072663703
2019-09-10,-5.115437915861745,-5.298256749719816,-5.371901114762768,-5.264583102682589,-4.782688077313091,-4.917002858529533,-4.9272625006713175,-4.905951673453985,-4.995155847121887,-5.183611913027574,-5.252712037465525,-5.151378134391468,-5.178232054361001,-5.371080863037898,-5.4716527851929015,-5.333077940462922,-5.436642219515623,-5.62529603730126,-5.592626273891573,-5.585491620357171,-5.801945406113042,-5.992655043480188,-5.964068458374299,-5.946647349648686,-5.33895185917829
2019-09-11,-5.1178146349904985,-5.447383561529813,-5.5214438527073435,-5.440874867128004,-4.784341056894844,-5.066971647844408,-5.076435509692397,-5.081960988165429,-4.997806941426387,-5.336789607719105,-5.406375802097968,-5.332678727915506,-5.18129911322187,-5.517651102068685,-5.617951633098785,-5.502585835487329,-5.439919014262381,-5.7518191655974995,-5.717178437830422,-5.732036484069836,-5.804731480922654,-6.080643640438271,-6.048960074158602,-6.056289749323821,-5.48816541557815
2019-09-12,-5.148927223022286,-5.630786530005938,-5.7059194118522445,-5.607968542063476,-4.814644365806588,-5.260176411499823,-5.268786103973411,-5.2280492899617315,-5.029694659310864,-5.530013517987542,-5.60075208205788,-5.519764825837891,-5.21349224678285,-5.69796010521757,-5.7989639731458285,-5.689205932785617,-5.470767169362171,-5.89867852686344,-5.863721316860652,-5.889165191796022,-5.830580737986319,-6.173271994546703,-6.14031250525317,-6.16505485519518,-5.670575304853732
2019-09-13,-5.179202309495144,-5.707043122326868,-5.78310123417897,-5.662911275456709,-4.841319821903708,-5.2843855819701755,-5.292467204387698,-5.238447005937409,-5.061416569834045,-5.596802237294177,-5.668433926757807,-5.565795682492184,-5.247260656203562,-5.801551244732728,-5.90352152635429,-5.774319556573245,-5.504460605295698,-6.064702540808069,-6.029868655084743,-6.040385482406692,-5.86215505369,-6.495016912067727,-6.45896823643234,-6.469023051021182,-5.746173347528748
2019-09-16,-5.298351755172117,-5.610600048484055,-5.598334922824987,-5.633946069639757,-4.948854952397065,-5.231011666794276,-5.23633304595926,-5.246811852483636,-5.188925863019665,-5.50492859919302,-5.491884774284987,-5.532637769305121,-5.376989591412962,-5.6901951882453705,-5.674326271942872,-5.715059145970781,-5.628630323914757,-5.931824746648357,-5.905711466092808,-5.951383463302497,-5.977035154111532,-6.279052036640429,-6.251917777439132,-6.295702832294056,-5.605962058983452
2019-09-17,-5.298332480890722,-5.762739776929677,-5.749682885944427,-5.678462206458983,-4.949139128661488,-5.450025668891618,-5.456069166074512,-5.314802297516792,-5.189125492058892,-5.689098501714268,-5.674995035536245,-5.578379866696792,-5.376891891833197,-5.80860164256386,-5.79247262906089,-5.743011707811811,-5.627871089415182,-5.982382269900173,-5.956514041574901,-5.954637619389101,-5.974461301717593,-6.258602151021028,-6.232912193777448,-6.258109729660936,-5.754536821855129
2019-09-18,-5.334013076758106,-5.698527365884579,-5.687434617078862,-5.7068027006361435,-4.981804571339188,-5.279313524056519,-5.283510948897086,-5.320178344873405,-5.2285726725587365,-5.630093897532298,-5.618157477096014,-5.6263822170134805,-5.414409095508817,-5.830594129870056,-5.815749906210409,-5.796049134112524,-5.665925090526272,-6.046492887924339,-6.02252739934552,-5.999606968698939,-6.000455932027139,-6.2804979015811755,-6.256967491425758,-6.267532340046492,-5.693391475168668
2019-09-19,-5.356864614636095,-5.765396036965972,-5.754781680237368,-5.730476383176752,-5.003702394564466,-5.384878186028796,-5.389099356208745,-5.337594473126281,-5.253497673722573,-5.702273412895604,-5.690898168860117,-5.664490607142403,-5.439070351893987,-5.861981116745371,-5.847944109084622,-5.83622796435259,-5.687447101437869,-6.0353143206990385,-6.012107124888786,-6.024039839339922,-6.013703291540193,-6.241967593210883,-6.218794298442597,-6.247325921085569,-5.758994035963926
2019-09-20,-5.348747517090167,-5.431952059976172,-5.421706009274243,-5.503209034430737,-4.9942247636404415,-5.050662812610703,-5.055008817350318,-5.12789710848726,-5.246341680218654,-5.350014517600901,-5.339071331831861,-5.423726072124342,-5.432420353544247,-5.540448734082942,-5.526945748687059,-5.5983623234784385,-5.679853282382536,-5.769030135211248,-5.747943167316198,-5.810003593649724,-6.007427425337873,-6.056327549190797,-6.035103337473988,-6.0808026529284716,-5.429813582587352
2019-09-23,-5.373532658955532,-5.520543560329796,-5.510626896163165,-5.520912686487055,-5.021529596080679,-5.133968049984705,-5.138159565256681,-5.137018308427695,-5.270165998389154,-5.425776089533499,-5.415111992267052,-5.437570247247544,-5.455412800717945,-5.6136730334662275,-5.600839298551454,-5.621316857617277,-5.700439961622059,-5.8432603587822936,-5.8232998030725,-5.843152878877049,-6.026854922865746,-6.14542342366768,-6.1266431516815665,-6.128121375840082,-5.516315203166654
2019-09-24,-5.3683293519922435,-5.34527534779358,-5.335555723622797,-5.405748670698362,-5.023035934570161,-4.975357880154636,-4.979464378754206,-5.038898866119252,-5.262164512503972,-5.236024577710373,-5.225415152191519,-5.3028298246882315,-5.443372419549336,-5.429577254362462,-5.416752501416698,-5.483775903387729,-5.688245132985054,-5.702063631593267,-5.68256219336523,-5.736896079356364,-6.016871298210312,-6.067026582241495,-6.046970875502477,-6.080732991494807,-5.343395507858031
2019-09-25,-5.466792036251982,-5.411639029092668,-5.404980758793846,-5.4245591436217975,-5.0863634187615645,-5.027686624426298,-5.030621166193563,-5.051824873501844,-5.364323191691684,-5.3028808296955345,-5.295139826501356,-5.3179404329972515,-5.560761850511001,-5.493546346368967,-5.484821023091217,-5.5047132084726025,-5.845474938177858,-5.780684632773385,-5.7706178213519665,-5.784574822001836,-6.248234267190467,-6.193648402649868,-6.1874612672937355,-6.19180927124262,-5.409008396940265
2019-09-26,-5.475891284874698,-5.53117427320603,-5.523966564510256,-5.430450544135577,-5.093165354115276,-5.156963497074279,-5.160535683550908,-5.055360417371542,-5.374473926320453,-5.414103448081121,-5.405838158313276,-5.322728577565424,-5.571139179037987,-5.57989215637448,-5.57136148725666,-5.510774731284068,-5.858677149750396,-5.8472497892976705,-5.8382538646338356,-5.795697296807892,-6.261585615112695,-6.248220535743035,-6.243936161592812,-6.216388826014387,-5.5250378502824935
2019-09-27,-5.4842703345309145,-5.468085279912512,-5.462197468970518,-5.4959063555912175,-5.09881691568549,-5.092890194226672,-5.095305104555156,-5.119941308439284,-5.382495558358809,-5.345980247744418,-5.339016407543111,-5.378162134500748,-5.580240999337331,-5.539668127089071,-5.531521474503008,-5.56801708713276,-5.87369149369658,-5.842180734536223,-5.832622006234585,-5.865608147931929,-6.28864760295107,-6.320963349575266,-6.31371474781953,-6.3360561475212425,-5.465749620402197
2019-09-30,-5.521827966282609,-5.393822295551325,-5.389410090873109,-5.4488377584430205,-5.148832871199391,-5.036696034313656,-5.0379629292673895,-5.089393987297215,-5.422234371600435,-5.276798901789289,-5.271267535122197,-5.3343370570549276,-5.611852750534848,-5.467449129657598,-5.460616832909225,-5.517854001668882,-5.874187462074958,-5.747154982565091,-5.738579349903972,-5.788032569188319,-6.260637477845178,-6.19590442295328,-6.188642566045876,-6.220365216179895,-5.39285944565798
2019-10-01,-5.491997076390112,-5.2501437355339595,-5.244911976655069,-5.343031307857025,-5.122740847680817,-4.895912185497204,-4.8978048810817025,-4.991572999124733,-5.389437948495151,-5.128761847410825,-5.122383113802781,-5.224728788875749,-5.5782408613079335,-5.332278396100484,-5.324560225886965,-5.411798730754107,-5.8416719714816345,-5.628605244129027,-5.619293737614758,-5.685603545174405,-6.236382448917772,-6.089260306010142,-6.0820671973884775,-6.120224383609806,-5.250587070807856
2019-10-02,-5.432803577920856,-5.125359484971162,-5.11794746444989,-5.213433583715007,-5.077546268665367,-4.795628130093443,-4.798911445895615,-4.884270767207812,-5.322773258482563,-4.994389586107948,-4.985706501237745,-5.085791285879409,-5.509873779547631,-5.196782175767682,-5.186939001534846,-5.272800661012675,-5.762796984042101,-5.4762694635893014,-5.4640917447757476,-5.53452143434547,-6.169532509295666,-5.960244721730312,-5.951254182644372,-5.990540038562646,-5.1257345295446495
2019-10-03,-5.42273435959453,-5.134076526285973,-5.125935573639217,-5.175944614499559,-5.0620278504942195,-4.784893386507052,-4.788890006423124,-4.838634611128539,-5.312761935780152,-5.006488349021988,-4.997062080459895,-5.049551346838531,-5.504250169717651,-5.2091081596704925,-5.199050919328212,-5.242709691543552,-5.7605581984604575,-5.48676178796846,-5.475019970842588,-5.510661500112392,-6.183616076976869,-5.981008760395798,-5.974343027780839,-5.98560264563226,-5.133088561525123
2019-10-04,-5.419917333591725,-5.065134682776961,-5.057045178137486,-5.130720324280303,-5.071979144883699,-4.744526013465221,-4.748359464851227,-4.806801485950291,-5.3073780605963465,-4.934842736225769,-4.925397953901193,-5.002730485119969,-5.493894947042516,-5.132268089707896,-5.122018795339266,-5.192114408891579,-5.735745532941025,-5.399238647428911,-5.386620268171979,-5.448483030675607,-6.146070088787701,-5.882495467163222,-5.873663793051737,-5.910551754202187,-5.065066117283439
2019-10-07,-5.43589298810248,-5.216067582382777,-5.207570604696604,-5.153810101798555,-5.085606135693091,-4.877958444830419,-4.882154372326593,-4.826074066564264,-5.323906100784439,-5.079195153179073,-5.069321960676533,-5.025044252542541,-5.512325798075806,-5.263133136045835,-5.253268719014399,-5.217569824744723,-5.753724715106239,-5.515722816675333,-5.504478939045647,-5.476398053338389,-6.165524972935074,-5.996976812446635,-5.9928787983897935,-5.9435230301806214,-5.212029909366917
2019-10-08,-5.37702847967636,-5.036990640995895,-5.027525677848651,-5.118203123805122,-5.0280865386785685,-4.705952850867991,-4.710645277387915,-4.791536942727251,-5.267603985262794,-4.917500892151426,-4.906873781828179,-4.997307679963777,-5.45582316058761,-5.119792524351438,-5.1081955603603815,-5.18773441034198,-5.688661656414776,-5.3702018499882085,-5.354921196100729,-5.424584130999542,-6.086571209873097,-5.828361346649085,-5.816384752907856,-5.860548646512087,-5.037109171849792
2019-10-09,-5.3582213745037865,-5.120673804917551,-5.110266546044117,-5.159969407833917,-5.010066214406405,-4.777245051027031,-4.7824750519213195,-4.823099840629324,-5.248375286759756,-5.003216022689637,-4.991716444105087,-5.045176007674888,-5.436725346653712,-5.201290812923772,-5.188813318174081,-5.2362230454284,-5.669018143831226,-5.440663130400737,-5.423755240557513,-5.4672451569974365,-6.0677154125737855,-5.875323169743252,-5.862600232974428,-5.887050956914317,-5.114948942324345
2019-10-10,-5.349357950611122,-5.151096488519307,-5.140236035288771,-5.170317941456664,-5.003164285648061,-4.817162443883646,-4.822625796417464,-4.840593659267564,-5.241284222631053,-5.046064308183332,-5.034130446159885,-5.06033791332587,-5.427962814110872,-5.227805604166366,-5.214953193158581,-5.244374393129812,-5.655182150057709,-5.440730443339904,-5.4230769943410255,-5.4613953315771955,-6.039485802777516,-5.833355408821351,-5.819216379346374,-5.850587126594476,-5.144924470318652
2019-10-11,-5.326780837825077,-5.121798960935756,-5.110457345346046,-5.1795377232827935,-4.982948942361578,-4.776894913268736,-4.782556319535455,-4.839202260569237,-5.2176903572211,-5.010452985095442,-4.9981560481510074,-5.072154382285617,-5.402708807186791,-5.204831374204283,-5.191107948667298,-5.256628028116831,-5.631930262424202,-5.448483212902635,-5.428953089248483,-5.483832163536448,-6.014278650182099,-5.848252912953767,-5.832130045626901,-5.865750645613365,-5.116470602469178
2019-10-14,-5.325818723169713,-5.221429789005949,-5.209276360594708,-5.177539300523194,-4.981972233991999,-4.886785340063148,-4.893169303663081,-4.838767655057228,-5.21730863824877,-5.118286228622533,-5.1051084614548685,-5.071746087348726,-5.40224038534742,-5.283260033556415,-5.2693596672633545,-5.254418107670877,-5.630636262385866,-5.491368831799743,-5.472167639328998,-5.478891343854327,-6.008508159914791,-5.85195038476543,-5.836556887402664,-5.852603591799154,-5.213795381392829
2019-10-15,-5.310100456424066,-5.204712579158777,-5.192766710000909,-5.25222186078567,-4.966014843433559,-4.848699128802135,-4.854560041225615,-4.903442093856077,-5.201743906458205,-5.094037178177188,-5.081210622798338,-5.144575749986365,-5.385851648140915,-5.2829005219701255,-5.2683750465482335,-5.324973637386504,-5.616679123702142,-5.53931037217496,-5.517739045176321,-5.566230181724626,-5.994232552826179,-5.924058386357488,-5.905447714745102,-5.9365404210091,-5.19930550357727
